No.,Time,,ack,ack_raw,action_length,action_output_max_len,action_output_pad,action_output_port,action_type,addr,analysis,analysis_ack_rtt,analysis_acks_frame,analysis_bytes_in_flight,analysis_push_bytes_sent,arp_dst_hw_mac,arp_dst_proto_ipv4,arp_hw_size,arp_hw_type,arp_opcode,arp_proto_size,arp_proto_type,arp_src_hw_mac,arp_src_proto_ipv4,checksum,checksum_status,code,data,data_data,data_len,data_time,data_time_relative,direction,dsfield,dsfield_dscp,dsfield_ecn,dst,dst_host,dst_hw_mac,dst_proto_ipv4,dstport,encrypted_packet,eth_addr,eth_addr_oui,eth_addr_resolved,eth_dst,eth_dst_ig,eth_dst_lg,eth_dst_oui,eth_dst_resolved,eth_ig,eth_lg,eth_src,eth_src_ig,eth_src_lg,eth_src_oui,eth_src_resolved,eth_type,etype,flags,flags_ack,flags_cwr,flags_df,flags_ecn,flags_fin,flags_mf,flags_ns,flags_push,flags_rb,flags_res,flags_reset,flags_str,flags_syn,flags_urg,flowmod_buffer_id,flowmod_command,flowmod_cookie,flowmod_cookie_mask,flowmod_flags,flowmod_flags_check_overlap,flowmod_flags_no_byte_counts,flowmod_flags_no_packet_counts,flowmod_flags_reset_counts,flowmod_flags_send_flow_rem,flowmod_hard_timeout,flowmod_idle_timeout,flowmod_out_group,flowmod_out_port,flowmod_pad,flowmod_priority,flowmod_table_id,frag_offset,halen,hatype,hdr_len,host,hw_size,hw_type,icmp_checksum,icmp_checksum_status,icmp_code,icmp_data_time,icmp_data_time_relative,icmp_ident,icmp_seq,icmp_seq_le,icmp_type,id,ident,instruction_actions_pad,instruction_length,instruction_type,ip_addr,ip_checksum,ip_checksum_status,ip_dsfield,ip_dsfield_dscp,ip_dsfield_ecn,ip_dst,ip_dst_host,ip_flags,ip_flags_df,ip_flags_mf,ip_flags_rb,ip_frag_offset,ip_hdr_len,ip_host,ip_id,ip_len,ip_proto,ip_src,ip_src_host,ip_ttl,ip_version,len,length,match_length,match_pad,match_type,nxtseq,opcode,option_kind,option_len,options,options_nop,options_timestamp,options_timestamp_tsecr,options_timestamp_tsval,oxm_class,oxm_field,oxm_hm,oxm_length,oxm_value_etheraddr,oxm_value_uint32,packet_in_buffer_id,packet_in_cookie,packet_in_pad,packet_in_reason,packet_in_table_id,packet_in_total_len,packet_length_encrypted,packet_out_acts_len,packet_out_buffer_id,packet_out_in_port,packet_out_pad,payload,pdu_size,pkttype,port,proto,proto_size,proto_type,resp_to,resptime,seq,seq_le,seq_raw,src,src_eth,src_host,src_hw_mac,src_proto_ipv4,srcport,stream,time_delta,time_relative,ttl,type,unused,urgent_pointer,version,window_size,window_size_scalefactor,window_size_value,xid
11,2024-08-02 22:27:26.113847,Timestamps,9,837585357,,,,,,172.16.158.141,SEQ/ACK analysis,,,8,8,,,,,,,,,,0x00003119,2,,,,,,,,0x00000000,0,0,172.16.158.137,172.16.158.137,,,60866,,,,,,,,,,,,,,,,,,0x00000800,0x00000018,1,0,1,0,0,0,0,1,0,0,0,\xc2\xb7\xc2\xb7\xc2\xb7\xc2\xb7\xc2\xb7\xc2\xb7\xc2\xb7AP\xc2\xb7\xc2\xb7\xc2\xb7,0,0,,,,,,,,,,,,,,,,,,0,6,1,32,172.16.158.141,,,,,,,,,,,,0x00005f12,,,,,,,,,,,,,,,,,,,,,,,,,,,8,8,,,,9,,1,10,01:01:08:0a:87:cb:a8:6d:be:ec:1a:84,01,08:0a:87:cb:a8:6d:be:ec:1a:84,3203144324,2278271085,,,,,,,,,,,,,,,,,,04:03:00:08:00:00:00:00,8,0,6633,6,,,,,1,,3532131005,172.16.158.141,00:0c:29:49:e3:0c,172.16.158.141,,,6633,2,0.001119000,0.002248000,64,3,00:00,0,0x00000004,508,-1,508,0
12,2024-08-02 22:27:26.113874,Timestamps,9,3532131013,,,,,,172.16.158.137,SEQ/ACK analysis,0.000027000,11,,,,,,,,,,,,0x0000955e,2,,,,,,,,0x000000c0,48,0,172.16.158.141,172.16.158.141,,,6633,,,,,,,,,,,,,,,,,,0x00000800,0x00000010,1,0,1,0,0,0,0,0,0,0,0,\xc2\xb7\xc2\xb7\xc2\xb7\xc2\xb7\xc2\xb7\xc2\xb7\xc2\xb7A\xc2\xb7\xc2\xb7\xc2\xb7\xc2\xb7,0,0,,,,,,,,,,,,,,,,,,0,6,1,32,172.16.158.137,,,,,,,,,,,,0x000092c2,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,9,,1,10,01:01:08:0a:be:ec:1a:87:87:cb:a8:6d,01,08:0a:be:ec:1a:87:87:cb:a8:6d,2278271085,3203144327,,,,,,,,,,,,,,,,,,,,4,60866,6,,,,,9,,837585357,172.16.158.137,00:0c:29:13:3d:09,172.16.158.137,,,60866,2,0.000027000,0.002275000,64,,00:00,0,4,83,-1,83,
13,2024-08-02 22:27:27.611546,Timestamps,1,1716825326,,,,,,172.16.158.137,SEQ/ACK analysis,,,8,8,,,,,,,,,,0x00009566,2,,,,,,,,0x000000c0,48,0,172.16.158.141,172.16.158.141,,,6633,,,,,,,,,,,,,,,,,,0x00000800,0x00000018,1,0,1,0,0,0,0,1,0,0,0,\xc2\xb7\xc2\xb7\xc2\xb7\xc2\xb7\xc2\xb7\xc2\xb7\xc2\xb7AP\xc2\xb7\xc2\xb7\xc2\xb7,0,0,,,,,,,,,,,,,,,,,,0,6,1,32,172.16.158.137,,,,,,,,,,,,0x0000c939,,,,,,,,,,,,,,,,,,,,,,,,,,,8,8,,,,9,,1,10,01:01:08:0a:be:ec:20:60:87:cb:9a:bb,01,08:0a:be:ec:20:60:87:cb:9a:bb,2278267579,3203145824,,,,,,,,,,,,,,,,,,04:02:00:08:00:00:00:00,8,4,60876,6,,,,,1,,3006293614,172.16.158.137,00:0c:29:13:3d:09,172.16.158.137,,,60876,3,0.000000000,0.000000000,64,2,00:00,0,0x00000004,83,-1,83,0
14,2024-08-02 22:27:27.617615,Timestamps,1,2148150384,,,,,,172.16.158.137,SEQ/ACK analysis,,,8,8,,,,,,,,,,0x00009566,2,,,,,,,,0x000000c0,48,0,172.16.158.141,172.16.158.141,,,6633,,,,,,,,,,,,,,,,,,0x00000800,0x00000018,1,0,1,0,0,0,0,1,0,0,0,\xc2\xb7\xc2\xb7\xc2\xb7\xc2\xb7\xc2\xb7\xc2\xb7\xc2\xb7AP\xc2\xb7\xc2\xb7\xc2\xb7,0,0,,,,,,,,,,,,,,,,,,0,6,1,32,172.16.158.137,,,,,,,,,,,,0x000015b1,,,,,,,,,,,,,,,,,,,,,,,,,,,8,8,,,,9,,1,10,01:01:08:0a:be:ec:20:66:87:cb:9a:bc,01,08:0a:be:ec:20:66:87:cb:9a:bc,2278267580,3203145830,,,,,,,,,,,,,,,,,,04:02:00:08:00:00:00:00,8,4,60878,6,,,,,1,,2038296655,172.16.158.137,00:0c:29:13:3d:09,172.16.158.137,,,60878,4,0.000000000,0.000000000,64,2,00:00,0,0x00000004,83,-1,83,0
15,2024-08-02 22:27:27.632733,Timestamps,9,3006293622,,,,,,172.16.158.141,SEQ/ACK analysis,0.021187000,13,8,8,,,,,,,,,,0x0000915e,2,,,,,,,,0x00000000,0,0,172.16.158.137,172.16.158.137,,,60876,,,,,,,,,,,,,,,,,,0x00000800,0x00000018,1,0,1,0,0,0,0,1,0,0,0,\xc2\xb7\xc2\xb7\xc2\xb7\xc2\xb7\xc2\xb7\xc2\xb7\xc2\xb7AP\xc2\xb7\xc2\xb7\xc2\xb7,0,0,,,,,,,,,,,,,,,,,,0,6,1,32,172.16.158.141,,,,,,,,,,,,0x0000591d,,,,,,,,,,,,,,,,,,,,,,,,,,,8,8,,,,9,,1,10,01:01:08:0a:87:cb:ae:57:be:ec:20:60,01,08:0a:87:cb:ae:57:be:ec:20:60,3203145824,2278272599,,,,,,,,,,,,,,,,,,04:03:00:08:00:00:00:00,8,0,6633,6,,,,,1,,1716825326,172.16.158.141,00:0c:29:49:e3:0c,172.16.158.141,,,6633,3,0.021187000,0.021187000,64,3,00:00,0,0x00000004,508,-1,508,0
16,2024-08-02 22:27:27.633768,Timestamps,9,1716825334,,,,,,172.16.158.137,SEQ/ACK analysis,0.001035000,15,,,,,,,,,,,,0x0000955e,2,,,,,,,,0x000000c0,48,0,172.16.158.141,172.16.158.141,,,6633,,,,,,,,,,,,,,,,,,0x00000800,0x00000010,1,0,1,0,0,0,0,0,0,0,0,\xc2\xb7\xc2\xb7\xc2\xb7\xc2\xb7\xc2\xb7\xc2\xb7\xc2\xb7A\xc2\xb7\xc2\xb7\xc2\xb7\xc2\xb7,0,0,,,,,,,,,,,,,,,,,,0,6,1,32,172.16.158.137,,,,,,,,,,,,0x0000c93a,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,9,,1,10,01:01:08:0a:be:ec:20:76:87:cb:ae:57,01,08:0a:be:ec:20:76:87:cb:ae:57,2278272599,3203145846,,,,,,,,,,,,,,,,,,,,4,60876,6,,,,,9,,3006293622,172.16.158.137,00:0c:29:13:3d:09,172.16.158.137,,,60876,3,0.001035000,0.022222000,64,,00:00,0,4,83,-1,83,
17,2024-08-02 22:27:27.640733,Timestamps,9,2038296663,,,,,,172.16.158.141,SEQ/ACK analysis,0.023118000,14,8,8,,,,,,,,,,0x0000a7ec,2,,,,,,,,0x00000000,0,0,172.16.158.137,172.16.158.137,,,60878,,,,,,,,,,,,,,,,,,0x00000800,0x00000018,1,0,1,0,0,0,0,1,0,0,0,\xc2\xb7\xc2\xb7\xc2\xb7\xc2\xb7\xc2\xb7\xc2\xb7\xc2\xb7AP\xc2\xb7\xc2\xb7\xc2\xb7,0,0,,,,,,,,,,,,,,,,,,0,6,1,32,172.16.158.141,,,,,,,,,,,,0x00006611,,,,,,,,,,,,,,,,,,,,,,,,,,,8,8,,,,9,,1,10,01:01:08:0a:87:cb:ae:5b:be:ec:20:66,01,08:0a:87:cb:ae:5b:be:ec:20:66,3203145830,2278272603,,,,,,,,,,,,,,,,,,04:03:00:08:00:00:00:00,8,0,6633,6,,,,,1,,2148150384,172.16.158.141,00:0c:29:49:e3:0c,172.16.158.141,,,6633,4,0.023118000,0.023118000,64,3,00:00,0,0x00000004,508,-1,508,0
18,2024-08-02 22:27:27.640771,Timestamps,9,2148150392,,,,,,172.16.158.137,SEQ/ACK analysis,0.000038000,17,,,,,,,,,,,,0x0000955e,2,,,,,,,,0x000000c0,48,0,172.16.158.141,172.16.158.141,,,6633,,,,,,,,,,,,,,,,,,0x00000800,0x00000010,1,0,1,0,0,0,0,0,0,0,0,\xc2\xb7\xc2\xb7\xc2\xb7\xc2\xb7\xc2\xb7\xc2\xb7\xc2\xb7A\xc2\xb7\xc2\xb7\xc2\xb7\xc2\xb7,0,0,,,,,,,,,,,,,,,,,,0,6,1,32,172.16.158.137,,,,,,,,,,,,0x000015b2,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,9,,1,10,01:01:08:0a:be:ec:20:7e:87:cb:ae:5b,01,08:0a:be:ec:20:7e:87:cb:ae:5b,2278272603,3203145854,,,,,,,,,,,,,,,,,,,,4,60878,6,,,,,9,,2038296663,172.16.158.137,00:0c:29:13:3d:09,172.16.158.137,,,60878,4,0.000038000,0.023156000,64,,00:00,0,4,83,-1,83,
19,2024-08-02 22:27:28.721316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00:00:00:00:00:00,10.0.1.2,,,,,,,,,,,,,,,,,,,0x00000806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1,,,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,4,0x00000800,,,,,,,76:5a:1b:e9:a5:5f,,76:5a:1b:e9:a5:5f,10.0.1.1,,,,,,,00:00,,,,,,
20,2024-08-02 22:27:28.725535,Match,9,557380221,,,,,,172.16.158.137,SEQ/ACK analysis,,,84,84,00:00:00:00:00:00,10.0.1.2,6,1,1,4,0x00000800,76:5a:1b:e9:a5:5f,10.0.1.1,0x000095b2,2,,,,,,,,0x000000c0,48,0,172.16.158.141,172.16.158.141,,,6633,,ff:ff:ff:ff:ff:ff,16777215,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,1,1,16777215,ff:ff:ff:ff:ff:ff,1,1,76:5a:1b:e9:a5:5f,0,1,7756315,76:5a:1b:e9:a5:5f,0x00000806,0x00000800,0x00000018,1,0,1,0,0,0,0,1,0,0,0,\xc2\xb7\xc2\xb7\xc2\xb7\xc2\xb7\xc2\xb7\xc2\xb7\xc2\xb7AP\xc2\xb7\xc2\xb7\xc2\xb7,0,0,,,,,,,,,,,,,,,,,,0,6,1,32,172.16.158.137,,,,,,,,,,,,0x0000ac2b,,,,,,,,,,,,,,,,,,,,,,,,,,,84,84,12,00:00:00:00,1,93,,1,10,01:01:08:0a:be:ec:24:ba:87:cb:a7:85,01,08:0a:be:ec:24:ba:87:cb:a7:85,2278270853,3203146938,0x00008000,0,0,4,,2,4294967295,0x0000000000000000,00:00,0,0,42,,,,,,04:0a:00:54:00:00:00:00:ff:ff:ff:ff:00:2a:00:00:00:00:00:00:00:00:00:00:00:01:00:0c:80:00:00:04:00:00:00:02:00:00:00:00:00:00:ff:ff:ff:ff:ff:ff:76:5a:1b:e9:a5:5f:08:06:00:01:08:00:06:04:00:01:76:5a:1b:e9:a5:5f:0a:00:01:01:00:00:00:00:00:00:0a:00:01:02,84,4,60862,6,,,,,9,,2533568850,172.16.158.137,00:0c:29:13:3d:09,172.16.158.137,,,60862,1,2.843575000,2.845282000,64,10,00:00,0,0x00000004,83,-1,83,0
21,2024-08-02 22:27:28.735682,Action,93,2533568934,16,65509,00:00:00:00:00:00,4294967291,0,172.16.158.141,SEQ/ACK analysis,0.010147000,20,82,82,00:00:00:00:00:00,10.0.1.2,6,1,1,4,0x00000800,76:5a:1b:e9:a5:5f,10.0.1.1,0x0000ac17,2,,,,,,,,0x00000000,0,0,172.16.158.137,172.16.158.137,,,60862,,ff:ff:ff:ff:ff:ff,16777215,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,1,1,16777215,ff:ff:ff:ff:ff:ff,1,1,76:5a:1b:e9:a5:5f,0,1,7756315,76:5a:1b:e9:a5:5f,0x00000806,0x00000800,0x00000018,1,0,1,0,0,0,0,1,0,0,0,\xc2\xb7\xc2\xb7\xc2\xb7\xc2\xb7\xc2\xb7\xc2\xb7\xc2\xb7AP\xc2\xb7\xc2\xb7\xc2\xb7,0,0,,,,,,,,,,,,,,,,,,0,6,1,32,172.16.158.141,,,,,,,,,,,,0x0000c731,,,,,,,,,,,,,,,,,,,,,,,,,,,82,82,,,,91,,1,10,01:01:08:0a:87:cb:b2:ab:be:ec:24:ba,01,08:0a:87:cb:b2:ab:be:ec:24:ba,3203146938,2278273707,,,,,,,,,,,,,,16,4294967295,2,00:00:00:00:00:00,04:0d:00:52:0e:79:82:c0:ff:ff:ff:ff:00:00:00:02:00:10:00:00:00:00:00:00:00:00:00:10:ff:ff:ff:fb:ff:e5:00:00:00:00:00:00:ff:ff:ff:ff:ff:ff:76:5a:1b:e9:a5:5f:08:06:00:01:08:00:06:04:00:01:76:5a:1b:e9:a5:5f:0a:00:01:01:00:00:00:00:00:00:0a:00:01:02,82,0,6633,6,,,,,9,,557380221,172.16.158.141,00:0c:29:49:e3:0c,172.16.158.141,,,6633,1,0.010147000,2.855429000,64,13,00:00,0,0x00000004,508,-1,508,242844352
22,2024-08-02 22:27:28.735779,Timestamps,91,557380303,,,,,,172.16.158.137,SEQ/ACK analysis,0.000097000,21,,,,,,,,,,,,0x0000955e,2,,,,,,,,0x000000c0,48,0,172.16.158.141,172.16.158.141,,,6633,,,,,,,,,,,,,,,,,,0x00000800,0x00000010,1,0,1,0,0,0,0,0,0,0,0,\xc2\xb7\xc2\xb7\xc2\xb7\xc2\xb7\xc2\xb7\xc2\xb7\xc2\xb7A\xc2\xb7\xc2\xb7\xc2\xb7\xc2\xb7,0,0,,,,,,,,,,,,,,,,,,0,6,1,32,172.16.158.137,,,,,,,,,,,,0x0000ac2c,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,93,,1,10,01:01:08:0a:be:ec:24:c5:87:cb:b2:ab,01,08:0a:be:ec:24:c5:87:cb:b2:ab,2278273707,3203146949,,,,,,,,,,,,,,,,,,,,4,60862,6,,,,,93,,2533568934,172.16.158.137,00:0c:29:13:3d:09,172.16.158.137,,,60862,1,0.000097000,2.855526000,64,,00:00,0,4,83,-1,83,
23,2024-08-02 22:27:28.736345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00:00:00:00:00:00,10.0.1.2,,,,,,,,,,,,,,,,,,,0x00000806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1,,,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,4,0x00000800,,,,,,,76:5a:1b:e9:a5:5f,,76:5a:1b:e9:a5:5f,10.0.1.1,,,,,,,00:00,,,,,,
24,2024-08-02 22:27:28.736352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00:00:00:00:00:00,10.0.1.2,,,,,,,,,,,,,,,,,,,0x00000806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1,,,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,4,0x00000800,,,,,,,76:5a:1b:e9:a5:5f,,76:5a:1b:e9:a5:5f,10.0.1.1,,,,,,,00:00,,,,,,
25,2024-08-02 22:27:28.736350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00:00:00:00:00:00,10.0.1.2,,,,,,,,,,,,,,,,,,,0x00000806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1,,,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,4,0x00000800,,,,,,,76:5a:1b:e9:a5:5f,,76:5a:1b:e9:a5:5f,10.0.1.1,,,,,,,00:00,,,,,,
26,2024-08-02 22:27:28.736393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76:5a:1b:e9:a5:5f,10.0.1.1,,,,,,,,,,,,,,,,,,,0x00000806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1,,,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,4,0x00000800,,,,,,,4a:43:fc:41:cc:66,,4a:43:fc:41:cc:66,10.0.1.2,,,,,,,00:00,,,,,,
27,2024-08-02 22:27:28.736647,Match,9,1716825334,,,,,,172.16.158.137,SEQ/ACK analysis,,,84,84,00:00:00:00:00:00,10.0.1.2,6,1,1,4,0x00000800,76:5a:1b:e9:a5:5f,10.0.1.1,0x000095b2,2,,,,,,,,0x000000c0,48,0,172.16.158.141,172.16.158.141,,,6633,,ff:ff:ff:ff:ff:ff,16777215,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,1,1,16777215,ff:ff:ff:ff:ff:ff,1,1,76:5a:1b:e9:a5:5f,0,1,7756315,76:5a:1b:e9:a5:5f,0x00000806,0x00000800,0x00000018,1,0,1,0,0,0,0,1,0,0,0,\xc2\xb7\xc2\xb7\xc2\xb7\xc2\xb7\xc2\xb7\xc2\xb7\xc2\xb7AP\xc2\xb7\xc2\xb7\xc2\xb7,0,0,,,,,,,,,,,,,,,,,,0,6,1,32,172.16.158.137,,,,,,,,,,,,0x0000c93b,,,,,,,,,,,,,,,,,,,,,,,,,,,84,84,12,00:00:00:00,1,93,,1,10,01:01:08:0a:be:ec:24:c5:87:cb:ae:57,01,08:0a:be:ec:24:c5:87:cb:ae:57,2278272599,3203146949,0x00008000,0,0,4,,1,4294967295,0x0000000000000000,00:00,0,0,42,,,,,,04:0a:00:54:00:00:00:00:ff:ff:ff:ff:00:2a:00:00:00:00:00:00:00:00:00:00:00:01:00:0c:80:00:00:04:00:00:00:01:00:00:00:00:00:00:ff:ff:ff:ff:ff:ff:76:5a:1b:e9:a5:5f:08:06:00:01:08:00:06:04:00:01:76:5a:1b:e9:a5:5f:0a:00:01:01:00:00:00:00:00:00:0a:00:01:02,84,4,60876,6,,,,,9,,3006293622,172.16.158.137,00:0c:29:13:3d:09,172.16.158.137,,,60876,3,1.102879000,1.125101000,64,10,00:00,0,0x00000004,83,-1,83,0
28,2024-08-02 22:27:28.737239,Match,91,557380303,,,,,,172.16.158.137,SEQ/ACK analysis,,,84,84,76:5a:1b:e9:a5:5f,10.0.1.1,6,1,2,4,0x00000800,4a:43:fc:41:cc:66,10.0.1.2,0x000095b2,2,,,,,,,,0x000000c0,48,0,172.16.158.141,172.16.158.141,,,6633,,76:5a:1b:e9:a5:5f,7756315,76:5a:1b:e9:a5:5f,76:5a:1b:e9:a5:5f,0,1,7756315,76:5a:1b:e9:a5:5f,0,1,4a:43:fc:41:cc:66,0,1,4867068,4a:43:fc:41:cc:66,0x00000806,0x00000800,0x00000018,1,0,1,0,0,0,0,1,0,0,0,\xc2\xb7\xc2\xb7\xc2\xb7\xc2\xb7\xc2\xb7\xc2\xb7\xc2\xb7AP\xc2\xb7\xc2\xb7\xc2\xb7,0,0,,,,,,,,,,,,,,,,,,0,6,1,32,172.16.158.137,,,,,,,,,,,,0x0000ac2d,,,,,,,,,,,,,,,,,,,,,,,,,,,84,84,12,00:00:00:00,1,177,,1,10,01:01:08:0a:be:ec:24:c6:87:cb:b2:ab,01,08:0a:be:ec:24:c6:87:cb:b2:ab,2278273707,3203146950,0x00008000,0,0,4,,3,4294967295,0x0000000000000000,00:00,0,0,42,,,,,,04:0a:00:54:00:00:00:00:ff:ff:ff:ff:00:2a:00:00:00:00:00:00:00:00:00:00:00:01:00:0c:80:00:00:04:00:00:00:03:00:00:00:00:00:00:76:5a:1b:e9:a5:5f:4a:43:fc:41:cc:66:08:06:00:01:08:00:06:04:00:02:4a:43:fc:41:cc:66:0a:00:01:02:76:5a:1b:e9:a5:5f:0a:00:01:01,84,4,60862,6,,,,,93,,2533568934,172.16.158.137,00:0c:29:13:3d:09,172.16.158.137,,,60862,1,0.001460000,2.856986000,64,10,00:00,0,0x00000004,83,-1,83,0
29,2024-08-02 22:27:28.741532,Action,93,3006293706,16,65509,00:00:00:00:00:00,4294967291,0,172.16.158.141,SEQ/ACK analysis,0.004885000,27,82,82,00:00:00:00:00:00,10.0.1.2,6,1,1,4,0x00000800,76:5a:1b:e9:a5:5f,10.0.1.1,0x00008fc5,2,,,,,,,,0x00000000,0,0,172.16.158.137,172.16.158.137,,,60876,,ff:ff:ff:ff:ff:ff,16777215,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,1,1,16777215,ff:ff:ff:ff:ff:ff,1,1,76:5a:1b:e9:a5:5f,0,1,7756315,76:5a:1b:e9:a5:5f,0x00000806,0x00000800,0x00000018,1,0,1,0,0,0,0,1,0,0,0,\xc2\xb7\xc2\xb7\xc2\xb7\xc2\xb7\xc2\xb7\xc2\xb7\xc2\xb7AP\xc2\xb7\xc2\xb7\xc2\xb7,0,0,,,,,,,,,,,,,,,,,,0,6,1,32,172.16.158.141,,,,,,,,,,,,0x0000591e,,,,,,,,,,,,,,,,,,,,,,,,,,,82,82,,,,91,,1,10,01:01:08:0a:87:cb:b2:b1:be:ec:24:c5,01,08:0a:87:cb:b2:b1:be:ec:24:c5,3203146949,2278273713,,,,,,,,,,,,,,16,4294967295,1,00:00:00:00:00:00,04:0d:00:52:e6:95:75:f1:ff:ff:ff:ff:00:00:00:01:00:10:00:00:00:00:00:00:00:00:00:10:ff:ff:ff:fb:ff:e5:00:00:00:00:00:00:ff:ff:ff:ff:ff:ff:76:5a:1b:e9:a5:5f:08:06:00:01:08:00:06:04:00:01:76:5a:1b:e9:a5:5f:0a:00:01:01:00:00:00:00:00:00:0a:00:01:02,82,0,6633,6,,,,,9,,1716825334,172.16.158.141,00:0c:29:49:e3:0c,172.16.158.141,,,6633,3,0.004885000,1.129986000,64,13,00:00,0,0x00000004,508,-1,508,3868554737
30,2024-08-02 22:27:28.741577,Timestamps,91,1716825416,,,,,,172.16.158.137,SEQ/ACK analysis,0.000045000,29,,,,,,,,,,,,0x0000955e,2,,,,,,,,0x000000c0,48,0,172.16.158.141,172.16.158.141,,,6633,,,,,,,,,,,,,,,,,,0x00000800,0x00000010,1,0,1,0,0,0,0,0,0,0,0,\xc2\xb7\xc2\xb7\xc2\xb7\xc2\xb7\xc2\xb7\xc2\xb7\xc2\xb7A\xc2\xb7\xc2\xb7\xc2\xb7\xc2\xb7,0,0,,,,,,,,,,,,,,,,,,0,6,1,32,172.16.158.137,,,,,,,,,,,,0x0000c93c,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,93,,1,10,01:01:08:0a:be:ec:24:ca:87:cb:b2:b1,01,08:0a:be:ec:24:ca:87:cb:b2:b1,2278273713,3203146954,,,,,,,,,,,,,,,,,,,,4,60876,6,,,,,93,,3006293706,172.16.158.137,00:0c:29:13:3d:09,172.16.158.137,,,60876,3,0.000045000,1.130031000,64,,00:00,0,4,83,-1,83,
31,2024-08-02 22:27:28.742124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00:00:00:00:00:00,10.0.1.2,,,,,,,,,,,,,,,,,,,0x00000806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1,,,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,4,0x00000800,,,,,,,76:5a:1b:e9:a5:5f,,76:5a:1b:e9:a5:5f,10.0.1.1,,,,,,,00:00,,,,,,
32,2024-08-02 22:27:28.742130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00:00:00:00:00:00,10.0.1.2,,,,,,,,,,,,,,,,,,,0x00000806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1,,,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,4,0x00000800,,,,,,,76:5a:1b:e9:a5:5f,,76:5a:1b:e9:a5:5f,10.0.1.1,,,,,,,00:00,,,,,,
33,2024-08-02 22:27:28.742128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00:00:00:00:00:00,10.0.1.2,,,,,,,,,,,,,,,,,,,0x00000806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1,,,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,4,0x00000800,,,,,,,76:5a:1b:e9:a5:5f,,76:5a:1b:e9:a5:5f,10.0.1.1,,,,,,,00:00,,,,,,
34,2024-08-02 22:27:28.742130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00:00:00:00:00:00,10.0.1.2,,,,,,,,,,,,,,,,,,,0x00000806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1,,,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,4,0x00000800,,,,,,,76:5a:1b:e9:a5:5f,,76:5a:1b:e9:a5:5f,10.0.1.1,,,,,,,00:00,,,,,,
